대분류코드,대분류코드명,중분류코드,중분류코드명,소분류코드,소분류코드명
HF,인문학,HF14,일본어와 문학,HF1418,일본근현대시가문학
HF,인문학,HF14,일본어와 문학,HF1419,일본문화
HF,인문학,HF14,일본어와 문학,HF1499,달리 분류되지 않는 일본어와 문학
HF,인문학,HF15,기타 동양어문학,HF1501,북한어
HF,인문학,HF15,기타 동양어문학,HF1502,인도어
HF,인문학,HF15,기타 동양어문학,HF1503,아랍어
HF,인문학,HF15,기타 동양어문학,HF1504,마인어
HF,인문학,HF15,기타 동양어문학,HF1505,태국어
HF,인문학,HF15,기타 동양어문학,HF1506,베트남어
HF,인문학,HF15,기타 동양어문학,HF1507,몽골어
HF,인문학,HF15,기타 동양어문학,HF1508,산스크리스트어
HF,인문학,HF15,기타 동양어문학,HF1509,북한문학
HF,인문학,HF15,기타 동양어문학,HF1510,인도문학
HF,인문학,HF15,기타 동양어문학,HF1511,아랍문학
HF,인문학,HF15,기타 동양어문학,HF1512,마인문학
HF,인문학,HF15,기타 동양어문학,HF1513,태국문학
HF,인문학,HF15,기타 동양어문학,HF1514,베트남문학
HF,인문학,HF15,기타 동양어문학,HF1515,몽골문학
HF,인문학,HF15,기타 동양어문학,HF1516,고대인도문학
HF,인문학,HF15,기타 동양어문학,HF1599,달리 분류되지 않는 동양어문학
HF,인문학,HF16,영어와 문학,HF1601,음성/음운론(영어)
HF,인문학,HF16,영어와 문학,HF1602,형태론(영어)
HF,인문학,HF16,영어와 문학,HF1603,통사론(영어)
HF,인문학,HF16,영어와 문학,HF1604,의미론(영어)
HF,인문학,HF16,영어와 문학,HF1605,화용론(영어)
HF,인문학,HF16,영어와 문학,HF1606,고대/중세영어
HF,인문학,HF16,영어와 문학,HF1607,영어사
HF,인문학,HF16,영어와 문학,HF1608,응용언어(영어)
HF,인문학,HF16,영어와 문학,HF1609,영어교육
HF,인문학,HF16,영어와 문학,HF1610,현대영미시
HF,인문학,HF16,영어와 문학,HF1611,현대영미소설
HF,인문학,HF16,영어와 문학,HF1612,현대영미희곡
HF,인문학,HF16,영어와 문학,HF1613,영미문학비평
HF,인문학,HF16,영어와 문학,HF1614,비교영문학
HF,인문학,HF16,영어와 문학,HF1615,중세영문학
HF,인문학,HF16,영어와 문학,HF1616,셰익스피어
HF,인문학,HF16,영어와 문학,HF1617,르네상스 영문학
HF,인문학,HF16,영어와 문학,HF1618,17/18세기 영문학
HF,인문학,HF16,영어와 문학,HF1619,17/18세기 미국문학
HF,인문학,HF16,영어와 문학,HF1620,19세기 영문학
HF,인문학,HF16,영어와 문학,HF1621,19세기 미국문학
HF,인문학,HF16,영어와 문학,HF1622,영문학과 성/젠더
HF,인문학,HF16,영어와 문학,HF1699,달리 분류되지 않는 영어와 문학
HF,인문학,HF17,프랑스어와 문학,HF1701,음성/음운론(프랑스어)
HF,인문학,HF17,프랑스어와 문학,HF1702,형태론(프랑스어)
HF,인문학,HF17,프랑스어와 문학,HF1703,통사론(프랑스어)
HF,인문학,HF17,프랑스어와 문학,HF1704,의미론(프랑스어)
HF,인문학,HF17,프랑스어와 문학,HF1705,화용론(프랑스어)
HF,인문학,HF17,프랑스어와 문학,HF1706,프랑스어 발달사
HF,인문학,HF17,프랑스어와 문학,HF1707,기호(프랑스어)
HF,인문학,HF17,프랑스어와 문학,HF1708,텍스트언어(프랑스)
HF,인문학,HF17,프랑스어와 문학,HF1709,응용언어(프랑스어)
HF,인문학,HF17,프랑스어와 문학,HF1710,프랑스어교육
HF,인문학,HF17,프랑스어와 문학,HF1711,소설(프랑스문학)
HF,인문학,HF17,프랑스어와 문학,HF1712,희곡(프랑스문학)
HF,인문학,HF17,프랑스어와 문학,HF1713,시(프랑스문학)
HF,인문학,HF17,프랑스어와 문학,HF1714,비평(프랑스문학)
HF,인문학,HF17,프랑스어와 문학,HF1715,비교문학(프랑스문학)
HF,인문학,HF17,프랑스어와 문학,HF1716,프랑스문화
HF,인문학,HF17,프랑스어와 문학,HF1799,달리 분류되지 않는 프랑스어와 문학
HF,인문학,HF18,독일어와 문학,HF1801,음성/음운론(독일어)
HF,인문학,HF18,독일어와 문학,HF1802,형태론(독일어)
HF,인문학,HF18,독일어와 문학,HF1803,조어론(독일어)
HF,인문학,HF18,독일어와 문학,HF1804,통사론(독일어)
HF,인문학,HF18,독일어와 문학,HF1805,의미론(독일어)
HF,인문학,HF18,독일어와 문학,HF1806,화용론(독일어)
HF,인문학,HF18,독일어와 문학,HF1807,비교문법(독일어)
HF,인문학,HF18,독일어와 문학,HF1808,독일어사
HF,인문학,HF18,독일어와 문학,HF1809,텍스트언어(독일어)
HF,인문학,HF18,독일어와 문학,HF1810,응용언어(독일어)
HF,인문학,HF18,독일어와 문학,HF1811,독어교육
HF,인문학,HF18,독일어와 문학,HF1812,소설(독일문학)
HF,인문학,HF18,독일어와 문학,HF1813,희곡(독일문학)
HF,인문학,HF18,독일어와 문학,HF1814,시(독일문학)
HF,인문학,HF18,독일어와 문학,HF1815,문예학(독일문학)
HF,인문학,HF18,독일어와 문학,HF1816,독일문학사
HF,인문학,HF18,독일어와 문학,HF1817,문학비평(독일문학)
HF,인문학,HF18,독일어와 문학,HF1818,비교문학(독일문학)
HF,인문학,HF18,독일어와 문학,HF1819,구비문학(독일문학)
HF,인문학,HF18,독일어와 문학,HF1820,독일문화
HF,인문학,HF18,독일어와 문학,HF1899,달리 분류되지 않는 독일어와 문학
HF,인문학,HF19,스페인어와 문학,HF1901,음성/음운론(스페인어)
HF,인문학,HF19,스페인어와 문학,HF1902,형태론(스페인어)
HF,인문학,HF19,스페인어와 문학,HF1903,통사론(스페인어)
HF,인문학,HF19,스페인어와 문학,HF1904,의미론(스페인어)
HF,인문학,HF19,스페인어와 문학,HF1905,화용론(스페인어)
HF,인문학,HF19,스페인어와 문학,HF1906,응용언어(스페인어)
HF,인문학,HF19,스페인어와 문학,HF1907,스페인어교육
HF,인문학,HF19,스페인어와 문학,HF1908,스페인중남미 시
HF,인문학,HF19,스페인어와 문학,HF1909,스페인중남미 소설
HF,인문학,HF19,스페인어와 문학,HF1910,스페인중남미 희곡
HF,인문학,HF19,스페인어와 문학,HF1911,스페인중남미 문학비평
HF,인문학,HF19,스페인어와 문학,HF1912,스페인중남미 비교문학
HF,인문학,HF19,스페인어와 문학,HF1999,달리 분류되지 않는 스페인어와 문학
HF,인문학,HF20,러시아어와 문학,HF2001,음성/음운론(러시아어)
HF,인문학,HF20,러시아어와 문학,HF2002,형태론(러시아어)
HF,인문학,HF20,러시아어와 문학,HF2003,통사론(러시아어)
HF,인문학,HF20,러시아어와 문학,HF2004,어휘론(러시아어)
HF,인문학,HF20,러시아어와 문학,HF2005,의미론(러시아어)
HF,인문학,HF20,러시아어와 문학,HF2006,화용론(러시아어)
HF,인문학,HF20,러시아어와 문학,HF2007,비교역사문법(러시아어)
HF,인문학,HF20,러시아어와 문학,HF2008,응용언어(러시아어)
HF,인문학,HF20,러시아어와 문학,HF2009,러시아어교육
HF,인문학,HF20,러시아어와 문학,HF2010,시(러시아문학)
HF,인문학,HF20,러시아어와 문학,HF2011,소설(러시아문학)
HF,인문학,HF20,러시아어와 문학,HF2012,희곡(러시아문학)
HF,인문학,HF20,러시아어와 문학,HF2013,평론(러시아문학)
HF,인문학,HF20,러시아어와 문학,HF2014,러시아문학사(러시아문학)
HF,인문학,HF20,러시아어와 문학,HF2015,비교문학(러시아문학)
HF,인문학,HF20,러시아어와 문학,HF2016,러시아문학이론
HF,인문학,HF20,러시아어와 문학,HF2099,달리 분류되지 않는 러시아어와 문학
HF,인문학,HF21,서양 고전어와 문학,HF2101,고대그리스어
HF,인문학,HF21,서양 고전어와 문학,HF2102,고대라틴어
HF,인문학,HF21,서양 고전어와 문학,HF2103,그리스고전문학
HF,인문학,HF21,서양 고전어와 문학,HF2104,라틴고전문학
HF,인문학,HF21,서양 고전어와 문학,HF2199,달리 분류되지 않는 서양 고전어와 문학
HF,인문학,HF22,기타 서양어 문학,HF2201,이탈리아어
HF,인문학,HF22,기타 서양어 문학,HF2202,폴란드어
HF,인문학,HF22,기타 서양어 문학,HF2203,루마니아어
HF,인문학,HF22,기타 서양어 문학,HF2204,체코어
HF,인문학,HF22,기타 서양어 문학,HF2205,유고어
HF,인문학,HF22,기타 서양어 문학,HF2206,헝가리어
HF,인문학,HF22,기타 서양어 문학,HF2207,스웨덴어
HF,인문학,HF22,기타 서양어 문학,HF2208,네덜란드어
HF,인문학,HF22,기타 서양어 문학,HF2209,아프리카어
HF,인문학,HF22,기타 서양어 문학,HF2210,이탈리아어문학
HF,인문학,HF22,기타 서양어 문학,HF2211,폴란드어문학
HF,인문학,HF22,기타 서양어 문학,HF2212,루마니아문학
HF,인문학,HF22,기타 서양어 문학,HF2213,체코문학
HF,인문학,HF22,기타 서양어 문학,HF2214,유고문학
HF,인문학,HF22,기타 서양어 문학,HF2215,헝가리문학
HF,인문학,HF22,기타 서양어 문학,HF2216,네덜란드문학
HF,인문학,HF22,기타 서양어 문학,HF2217,스웨덴문학
HF,인문학,HF22,기타 서양어 문학,HF2218,아프리카문학
HF,인문학,HF22,기타 서양어 문학,HF2299,달리 분류되지 않는 서양어 문학
HF,인문학,HF23,기타 인문학,HF2301,유대교
HF,인문학,HF23,기타 인문학,HF2302,이슬람교
HF,인문학,HF23,기타 인문학,HF2303,인도종교
HF,인문학,HF23,기타 인문학,HF2304,중국종교
HF,인문학,HF23,기타 인문학,HF2305,일본종교
HF,인문학,HF23,기타 인문학,HF2306,동남아종교
HF,인문학,HF23,기타 인문학,HF2307,중앙아시아종교
HF,인문학,HF23,기타 인문학,HF2308,도교
HF,인문학,HF23,기타 인문학,HF2309,샤머니즘
HF,인문학,HF23,기타 인문학,HF2310,"기타 지역종교(아프리카, 오세아니아 등)"
HF,인문학,HF23,기타 인문학,HF2399,달리 분류되지 않는 인문학
HG,사회과학,HG01,정치외교학,HG0101,정치이론/방법론
HG,사회과학,HG01,정치외교학,HG0102,서양정치사상사
HG,사회과학,HG01,정치외교학,HG0103,동양정치사상사
HG,사회과학,HG01,정치외교학,HG0104,한국정치사상사
HG,사회과학,HG01,정치외교학,HG0105,정치철학
HG,사회과학,HG01,정치외교학,HG0106,지방정치
HG,사회과학,HG01,정치외교학,HG0107,정치과정
HG,사회과학,HG01,정치외교학,HG0108,정치제도
HG,사회과학,HG01,정치외교학,HG0109,비교정부
HG,사회과학,HG01,정치외교학,HG0110,정치사회
HG,사회과학,HG01,정치외교학,HG0111,정치문화
HG,사회과학,HG01,정치외교학,HG0112,IT정치
HG,사회과학,HG01,정치외교학,HG0113,비교정치경제
HG,사회과학,HG01,정치외교학,HG0114,정치경제사
HG,사회과학,HG01,정치외교학,HG0115,국제정치경제
HG,사회과학,HG01,정치외교학,HG0116,북미 지역정치
HG,사회과학,HG01,정치외교학,HG0117,중남미 지역정치
HG,사회과학,HG01,정치외교학,HG0118,유럽 지역정치
HG,사회과학,HG01,정치외교학,HG0119,동북아 지역정치
HG,사회과학,HG01,정치외교학,HG0120,동남아 지역정치
HG,사회과학,HG01,정치외교학,HG0121,중동 지역정치
HG,사회과학,HG01,정치외교학,HG0122,아프리카 지역정치
HG,사회과학,HG01,정치외교학,HG0123,한국정치사(고대/근대)
HG,사회과학,HG01,정치외교학,HG0124,한국정치사(해방이후)
HG,사회과학,HG01,정치외교학,HG0125,한국정치과정
HG,사회과학,HG01,정치외교학,HG0126,한국정부
HG,사회과학,HG01,정치외교학,HG0127,한국지방정치
HG,사회과학,HG01,정치외교학,HG0128,북한정치
HG,사회과학,HG01,정치외교학,HG0129,남북한 관계
HG,사회과학,HG01,정치외교학,HG0130,국제정치이론
HG,사회과학,HG01,정치외교학,HG0131,국제협력
HG,사회과학,HG01,정치외교학,HG0132,국제체제 및 국제질서
HG,사회과학,HG01,정치외교학,HG0133,국제법 및 국제기구
HG,사회과학,HG01,정치외교학,HG0134,지역 국제정치
HG,사회과학,HG01,정치외교학,HG0135,전쟁/평화
HG,사회과학,HG01,정치외교학,HG0136,외교사
HG,사회과학,HG01,정치외교학,HG0137,외교정책
HG,사회과학,HG01,정치외교학,HG0199,달리 분류되지 않는 정치외교학
HG,사회과학,HG02,경제학,HG0201,경제철학/윤리/사상
HG,사회과학,HG02,경제학,HG0202,경제사
HG,사회과학,HG02,경제학,HG0203,경제정책
HG,사회과학,HG02,경제학,HG0204,계량경제/경제통계
HG,사회과학,HG02,경제학,HG0205,정치경제학
HG,사회과학,HG02,경제학,HG0206,경제체제론
HG,사회과학,HG02,경제학,HG0207,수리경제
HG,사회과학,HG02,경제학,HG0208,경제성장
HG,사회과학,HG02,경제학,HG0209,경제발전/개발경제
HG,사회과학,HG02,경제학,HG0210,경제변동/예측
HG,사회과학,HG02,경제학,HG0211,금융(화폐)경제
HG,사회과학,HG02,경제학,HG0212,소비자경제
HG,사회과학,HG02,경제학,HG0213,노동/인력경제
HG,사회과학,HG02,경제학,HG0214,산업조직론
HG,사회과학,HG02,경제학,HG0215,공공경제
HG,사회과학,HG02,경제학,HG0216,후생경제
HG,사회과학,HG02,경제학,HG0217,재정학
HG,사회과학,HG02,경제학,HG0218,국제무역이론
HG,사회과학,HG02,경제학,HG0219,국제금융/외환
HG,사회과학,HG02,경제학,HG0220,경제통합/국제경제기구
HG,사회과학,HG02,경제학,HG0221,국제통상
HG,사회과학,HG02,경제학,HG0222,해외투자
HG,사회과학,HG02,경제학,HG0223,법경제
HG,사회과학,HG02,경제학,HG0224,에너지/자원경제
HG,사회과학,HG02,경제학,HG0225,환경경제
HG,사회과학,HG02,경제학,HG0226,문화경제
HG,사회과학,HG02,경제학,HG0227,산업/서비스경제
HG,사회과학,HG02,경제학,HG0228,교통경제
HG,사회과학,HG02,경제학,HG0229,기술/디지털경제
HG,사회과학,HG02,경제학,HG0230,보건/의료경제
HG,사회과학,HG02,경제학,HG0231,지역경제
HG,사회과학,HG02,경제학,HG0232,북한경제
HG,사회과학,HG02,경제학,HG0299,달리 분류되지 않는 경제학
HG,사회과학,HG03,농업경제학,HG0301,농업경제
HG,사회과학,HG03,농업경제학,HG0399,달리 분류되지 않는 농업경제학
HG,사회과학,HG04,경영학,HG0401,경영전략/혁신
HG,사회과학,HG04,경영학,HG0402,창업/벤처기업
HG,사회과학,HG04,경영학,HG0403,중소기업경영
HG,사회과학,HG04,경영학,HG0404,기술경영
HG,사회과학,HG04,경영학,HG0405,기업경영윤리/철학
HG,사회과학,HG04,경영학,HG0406,경영사
HG,사회과학,HG04,경영학,HG0407,인사관리
HG,사회과학,HG04,경영학,HG0408,인적자원개발
HG,사회과학,HG04,경영학,HG0409,노사관계
HG,사회과학,HG04,경영학,HG0410,조직개발/관리
HG,사회과학,HG04,경영학,HG0411,조직행동
HG,사회과학,HG04,경영학,HG0412,생산전략/계획
HG,사회과학,HG04,경영학,HG0413,제품/서비스설계
HG,사회과학,HG04,경영학,HG0414,공급사슬관리
HG,사회과학,HG04,경영학,HG0415,품질관리
HG,사회과학,HG04,경영학,HG0416,재고관리
HG,사회과학,HG04,경영학,HG0417,마케팅전략
HG,사회과학,HG04,경영학,HG0418,서비스마케팅
HG,사회과학,HG04,경영학,HG0419,소비자행동
HG,사회과학,HG04,경영학,HG0420,제품관리/신제품개발
HG,사회과학,HG04,경영학,HG0421,광고/프로모션
HG,사회과학,HG04,경영학,HG0422,물류/유통관리
HG,사회과학,HG04,경영학,HG0423,콜센터/텔레마케팅
HG,사회과학,HG04,경영학,HG0424,정보기술관리 및 전략(경영정보)
HG,사회과학,HG04,경영학,HG0425,정보시스템개발(경영정보)
HG,사회과학,HG04,경영학,HG0426,DB/지식경영
HG,사회과학,HG04,경영학,HG0427,정보통신경영
HG,사회과학,HG04,경영학,HG0428,e-비즈니스/전자상거래
HG,사회과학,HG04,경영학,HG0429,지능형정보기술(경영정보)
HG,사회과학,HG04,경영학,HG0430,엔터프라이즈시스템
HG,사회과학,HG04,경영학,HG0431,정보시스템보안(경영정보)
HG,사회과학,HG04,경영학,HG0432,최적화(경영과학)
HG,사회과학,HG04,경영학,HG0433,수리/확률통계모형(경영과학)
HG,사회과학,HG04,경영학,HG0434,시뮬레이션(경영과학)
HG,사회과학,HG04,경영학,HG0435,데이터마이닝/CRM(경영과학)
HG,사회과학,HG04,경영학,HG0436,서비스경영
HG,사회과학,HG04,경영학,HG0437,금융기관
HG,사회과학,HG04,경영학,HG0438,기업재무
HG,사회과학,HG04,경영학,HG0439,투자/위험관리
